"date","Year","week","eBird.DP.RF"
2007-11-05,2007,45,0.616008895944788
2007-11-12,2007,46,0.623507770783831
2007-11-19,2007,47,0.625120734368442
2007-11-26,2007,48,0.626450810607714
2007-12-03,2007,49,0.637160944228763
2007-12-10,2007,50,0.649211662656411
2007-12-17,2007,51,0.649522705070482
2007-12-24,2007,52,0.651426415181635
2007-12-31,2007,53,0.647916302165238
2008-01-07,2008,1,0.69132501106957
2008-01-14,2008,2,0.689940978697264
2008-01-21,2008,3,0.688282778401685
2008-01-28,2008,4,0.689509273190628
2008-02-04,2008,5,0.691570139480676
2008-02-11,2008,6,0.693474857392657
2008-02-18,2008,7,0.696728722732206
2008-02-25,2008,8,0.697067692602361
2008-03-03,2008,9,0.697782625482078
2008-03-10,2008,10,0.697554780867038
2008-03-17,2008,11,0.691821287385737
2008-03-24,2008,12,0.687879969255705
2008-03-31,2008,13,0.68292698062186
2008-04-07,2008,14,0.67370235018989
2008-04-14,2008,15,0.666111501928851
2008-04-21,2008,16,0.65282922789113
2008-04-28,2008,17,0.649766666375581
2008-05-05,2008,18,0.644757139109133
2008-05-12,2008,19,0.638943009296443
2008-05-19,2008,20,0.637242455823861
2008-05-26,2008,21,0.635749144095743
2008-06-02,2008,22,0.638580567005459
2008-06-09,2008,23,0.642359276049442
2008-06-16,2008,24,0.647587067933885
2008-06-23,2008,25,0.655416049126285
2008-06-30,2008,26,0.661822358159002
2008-07-07,2008,27,0.663689966055615
2008-07-14,2008,28,0.661898622630724
2008-07-21,2008,29,0.659060953879061
2008-07-28,2008,30,0.662745635998851
2008-08-04,2008,31,0.662048836805403
2008-08-11,2008,32,0.660959863344734
2008-08-18,2008,33,0.660211368275165
2008-08-25,2008,34,0.659112558075295
2008-09-01,2008,35,0.646727464744574
2008-09-08,2008,36,0.639539128848211
2008-09-15,2008,37,0.611701165162401
2008-09-22,2008,38,0.612256484986562
2008-09-29,2008,39,0.612606369987941
2008-10-06,2008,40,0.614142752982248
2008-10-13,2008,41,0.613989923165903
2008-10-20,2008,42,0.611148408852726
2008-10-27,2008,43,0.61404378312468
2008-11-03,2008,44,0.614587041410569
2008-11-10,2008,45,0.614513483252224
2008-11-17,2008,46,0.621776821631479
2008-11-24,2008,47,0.623181050115846
2008-12-01,2008,48,0.624453917738044
2008-12-08,2008,49,0.635045968375392
2008-12-15,2008,50,0.648334880513811
2008-12-22,2008,51,0.65083737308824
2008-12-29,2008,52,0.65365945954928
2009-01-05,2009,1,0.701034016459216
2009-01-12,2009,2,0.700611787727305
2009-01-19,2009,3,0.699281953211606
2009-01-26,2009,4,0.701575824125596
2009-02-02,2009,5,0.703695226096095
2009-02-09,2009,6,0.704910891837764
2009-02-16,2009,7,0.707097820861167
2009-02-23,2009,8,0.705683845329719
2009-03-02,2009,9,0.705143869773075
2009-03-09,2009,10,0.704745591076313
2009-03-16,2009,11,0.698241506526616
2009-03-23,2009,12,0.695050172167366
2009-03-30,2009,13,0.690380301817661
2009-04-06,2009,14,0.679821531618793
2009-04-13,2009,15,0.673830990804168
2009-04-20,2009,16,0.661886914997971
2009-04-27,2009,17,0.657697479262422
2009-05-04,2009,18,0.653924357003986
2009-05-11,2009,19,0.646634336507
2009-05-18,2009,20,0.643425729900114
2009-05-25,2009,21,0.64189493846258
2009-06-01,2009,22,0.644052586771538
2009-06-08,2009,23,0.646448366778428
2009-06-15,2009,24,0.653922141023752
2009-06-22,2009,25,0.65961096707835
2009-06-29,2009,26,0.665293042992498
2009-07-06,2009,27,0.666813625970479
2009-07-13,2009,28,0.664937910730513
2009-07-20,2009,29,0.661859481987794
2009-07-27,2009,30,0.665260327857092
2009-08-03,2009,31,0.665010749444141
2009-08-10,2009,32,0.663919848817597
2009-08-17,2009,33,0.663049612180461
2009-08-24,2009,34,0.662010515714475
2009-08-31,2009,35,0.650686542468774
2009-09-07,2009,36,0.643608776307348
2009-09-14,2009,37,0.609992429413375
2009-09-21,2009,38,0.607532247455634
2009-09-28,2009,39,0.607074175084539
2009-10-05,2009,40,0.608028310440402
2009-10-12,2009,41,0.607118997180723
2009-10-19,2009,42,0.603504964724893
2009-10-26,2009,43,0.605434305408562
2009-11-02,2009,44,0.605912509003345
2009-11-09,2009,45,0.60626156982895
2009-11-16,2009,46,0.614436688877932
2009-11-23,2009,47,0.617939373108059
2009-11-30,2009,48,0.619233227692523
2009-12-07,2009,49,0.631606956552894
2009-12-14,2009,50,0.643394423302922
2009-12-21,2009,51,0.647192537294082
2009-12-28,2009,52,0.652106058009115
2010-01-04,2010,1,0.707618563766754
2010-01-11,2010,2,0.707119506872981
2010-01-18,2010,3,0.705816320485088
2010-01-25,2010,4,0.708110739985397
2010-02-01,2010,5,0.709658993272375
2010-02-08,2010,6,0.710754705582365
2010-02-15,2010,7,0.7132293288525
2010-02-22,2010,8,0.711910853279476
2010-03-01,2010,9,0.712059694232858
2010-03-08,2010,10,0.711184784503176
2010-03-15,2010,11,0.706158691046421
2010-03-22,2010,12,0.702729480402802
2010-03-29,2010,13,0.699186244965637
2010-04-05,2010,14,0.685754970499307
2010-04-12,2010,15,0.676903677875701
2010-04-19,2010,16,0.66445748745187
2010-04-26,2010,17,0.659223072318622
2010-05-03,2010,18,0.6534811423322
2010-05-10,2010,19,0.645184688439975
2010-05-17,2010,20,0.640348369496123
2010-05-24,2010,21,0.638414940147519
2010-05-31,2010,22,0.640392767583314
2010-06-07,2010,23,0.641921887104065
2010-06-14,2010,24,0.649967595157037
2010-06-21,2010,25,0.655721349090714
2010-06-28,2010,26,0.660879352603432
2010-07-05,2010,27,0.660696855490038
2010-07-12,2010,28,0.658850683142281
2010-07-19,2010,29,0.655988477382076
2010-07-26,2010,30,0.658794555216898
2010-08-02,2010,31,0.659618607393821
2010-08-09,2010,32,0.658210029012984
2010-08-16,2010,33,0.657341624940114
2010-08-23,2010,34,0.656678928068247
2010-08-30,2010,35,0.646993144357605
2010-09-06,2010,36,0.640700516396716
2010-09-13,2010,37,0.616418365547508
2010-09-20,2010,38,0.615387362258731
2010-09-27,2010,39,0.615700280824037
2010-10-04,2010,40,0.617530161228398
2010-10-11,2010,41,0.616688831119858
2010-10-18,2010,42,0.613763803403947
2010-10-25,2010,43,0.615527277503749
2010-11-01,2010,44,0.616571563413048
2010-11-08,2010,45,0.616070849578142
2010-11-15,2010,46,0.624714587084305
2010-11-22,2010,47,0.627075707670546
2010-11-29,2010,48,0.627927720711935
2010-12-06,2010,49,0.637358610489251
2010-12-13,2010,50,0.649131341003286
2010-12-20,2010,51,0.65164222360347
2010-12-27,2010,52,0.656429742927253
2011-01-03,2011,1,0.703485759687206
2011-01-10,2011,2,0.70307466721638
2011-01-17,2011,3,0.701443350968115
2011-01-24,2011,4,0.704794247257172
2011-01-31,2011,5,0.707055078511372
2011-02-07,2011,6,0.707207094952363
2011-02-14,2011,7,0.70929954058012
2011-02-21,2011,8,0.707175165946702
2011-02-28,2011,9,0.70745083382745
2011-03-07,2011,10,0.706574845498622
2011-03-14,2011,11,0.701535740629332
2011-03-21,2011,12,0.698602345707301
2011-03-28,2011,13,0.694638196941553
2011-04-04,2011,14,0.677969268227322
2011-04-11,2011,15,0.666177557759913
2011-04-18,2011,16,0.651951003073976
2011-04-25,2011,17,0.64305708560168
2011-05-02,2011,18,0.63564356222485
2011-05-09,2011,19,0.628028833315261
2011-05-16,2011,20,0.622041770052241
2011-05-23,2011,21,0.619353208865138
2011-05-30,2011,22,0.62260343112972
2011-06-06,2011,23,0.623016073599755
2011-06-13,2011,24,0.630548562428393
2011-06-20,2011,25,0.635464888118745
2011-06-27,2011,26,0.642124685318456
2011-07-04,2011,27,0.642016475228631
2011-07-11,2011,28,0.641043809965644
2011-07-18,2011,29,0.638499334791283
2011-07-25,2011,30,0.641455460110176
2011-08-01,2011,31,0.642182024651741
2011-08-08,2011,32,0.640838554500643
2011-08-15,2011,33,0.640802587454873
2011-08-22,2011,34,0.639417811494855
2011-08-29,2011,35,0.631928026845982
2011-09-05,2011,36,0.627190580861018
2011-09-12,2011,37,0.610723779437933
2011-09-19,2011,38,0.61377677734051
2011-09-26,2011,39,0.616673167741759
2011-10-03,2011,40,0.620486100338499
2011-10-10,2011,41,0.621033428671097
2011-10-17,2011,42,0.61856778858905
2011-10-24,2011,43,0.621134764090969
2011-10-31,2011,44,0.623121086265798
2011-11-07,2011,45,0.622844841853163
2011-11-14,2011,46,0.631988076652742
2011-11-21,2011,47,0.633989825290641
2011-11-28,2011,48,0.634193727380508
2011-12-05,2011,49,0.642604018079553
2011-12-12,2011,50,0.653705042326621
2011-12-19,2011,51,0.655403906545688
2011-12-26,2011,52,0.659376353997716
2012-01-02,2012,1,0.702670730242586
2012-01-09,2012,2,0.702115552191806
2012-01-16,2012,3,0.701074710545059
2012-01-23,2012,4,0.704531290483873
2012-01-30,2012,5,0.707060730170532
2012-02-06,2012,6,0.707435007955639
2012-02-13,2012,7,0.709333930388704
2012-02-20,2012,8,0.707326487579606
2012-02-27,2012,9,0.707946526983883
2012-03-05,2012,10,0.707127128220945
2012-03-12,2012,11,0.701910459995864
2012-03-19,2012,12,0.698661067430813
2012-03-26,2012,13,0.694339423164029
2012-04-02,2012,14,0.676256951291645
2012-04-09,2012,15,0.664302648381603
2012-04-16,2012,16,0.649136060546787
2012-04-23,2012,17,0.64007328448505
2012-04-30,2012,18,0.633363672851278
2012-05-07,2012,19,0.625270750315452
2012-05-14,2012,20,0.618769039856953
2012-05-21,2012,21,0.615966128694238
2012-05-28,2012,22,0.618510333171733
2012-06-04,2012,23,0.619278579360655
2012-06-11,2012,24,0.625659720435794
2012-06-18,2012,25,0.630511799654349
2012-06-25,2012,26,0.637785099105897
2012-07-02,2012,27,0.638234687549725
2012-07-09,2012,28,0.637213641190859
2012-07-16,2012,29,0.635043401553365
2012-07-23,2012,30,0.638021165688643
2012-07-30,2012,31,0.638708339436824
2012-08-06,2012,32,0.637491443726083
2012-08-13,2012,33,0.637417028644169
2012-08-20,2012,34,0.6361015657186
2012-08-27,2012,35,0.630756500732045
2012-09-03,2012,36,0.626298438484856
2012-09-10,2012,37,0.613016651545346
2012-09-17,2012,38,0.617534247376388
2012-09-24,2012,39,0.61986066470072
2012-10-01,2012,40,0.62277307930184
2012-10-08,2012,41,0.623509628503223
2012-10-15,2012,42,0.622016060697963
2012-10-22,2012,43,0.624649481030084
2012-10-29,2012,44,0.626597750182092
2012-11-05,2012,45,0.626460736273473
2012-11-12,2012,46,0.635505577820909
2012-11-19,2012,47,0.637612933579686
2012-11-26,2012,48,0.637881459912712
2012-12-03,2012,49,0.646179148826594
2012-12-10,2012,50,0.657126216107311
2012-12-17,2012,51,0.658443147613197
2012-12-24,2012,52,0.662594676710334
2012-12-31,2012,53,0.658243833787535
2013-01-07,2013,1,0.705350377096117
2013-01-14,2013,2,0.705767966090806
2013-01-21,2013,3,0.704330024668351
2013-01-28,2013,4,0.707184639544654
2013-02-04,2013,5,0.710307281016366
2013-02-11,2013,6,0.710812647730752
2013-02-18,2013,7,0.712582513083113
2013-02-25,2013,8,0.71166046404486
2013-03-04,2013,9,0.713108755427807
2013-03-11,2013,10,0.712197679055778
2013-03-18,2013,11,0.707206350877361
2013-03-25,2013,12,0.703296873442467
2013-04-01,2013,13,0.698368148399301
2013-04-08,2013,14,0.68056201078592
2013-04-15,2013,15,0.66948379276082
2013-04-22,2013,16,0.653895463784566
2013-04-29,2013,17,0.645027894663964
2013-05-06,2013,18,0.636441607062606
2013-05-13,2013,19,0.62751340352439
2013-05-20,2013,20,0.620896168870556
2013-05-27,2013,21,0.618018650185304
2013-06-03,2013,22,0.619570855064797
2013-06-10,2013,23,0.620652375522044
2013-06-17,2013,24,0.626392020778604
2013-06-24,2013,25,0.631421988081483
2013-07-01,2013,26,0.638287127192104
2013-07-08,2013,27,0.637458051288117
2013-07-15,2013,28,0.63730016468982
2013-07-22,2013,29,0.635988306610809
2013-07-29,2013,30,0.638019617520054
2013-08-05,2013,31,0.638833066392949
2013-08-12,2013,32,0.636807714297566
2013-08-19,2013,33,0.636258884529984
2013-08-26,2013,34,0.636019549059612
2013-09-02,2013,35,0.630928137635077
2013-09-09,2013,36,0.626752822382646
2013-09-16,2013,37,0.611035814844702
2013-09-23,2013,38,0.614364945883008
2013-09-30,2013,39,0.616021165089228
2013-10-07,2013,40,0.618194149154432
2013-10-14,2013,41,0.618763340126681
2013-10-21,2013,42,0.617306528924914
2013-10-28,2013,43,0.619114940395284
2013-11-04,2013,44,0.620692865088656
2013-11-11,2013,45,0.620093337749138
2013-11-18,2013,46,0.629235205373102
2013-11-25,2013,47,0.631563940354668
2013-12-02,2013,48,0.633040258408026
2013-12-09,2013,49,0.641005175291329
2013-12-16,2013,50,0.652163992455471
2013-12-23,2013,51,0.652106357817329
2013-12-30,2013,52,0.656759778611948
2014-01-06,2014,1,0.70663487270037
2014-01-13,2014,2,0.707268864438607
2014-01-20,2014,3,0.706029834840585
2014-01-27,2014,4,0.708915932325865
2014-02-03,2014,5,0.711961709878193
2014-02-10,2014,6,0.711726342150869
2014-02-17,2014,7,0.713027391835507
2014-02-24,2014,8,0.711567789481491
2014-03-03,2014,9,0.713127305090493
2014-03-10,2014,10,0.71240435493468
2014-03-17,2014,11,0.707350648077977
2014-03-24,2014,12,0.703278913088249
2014-03-31,2014,13,0.698709282067565
2014-04-07,2014,14,0.680637719816603
2014-04-14,2014,15,0.668639963182202
2014-04-21,2014,16,0.652231951206426
2014-04-28,2014,17,0.642928550890155
2014-05-05,2014,18,0.634167098187858
2014-05-12,2014,19,0.625629797774648
2014-05-19,2014,20,0.618702008200057
2014-05-26,2014,21,0.615330610015907
2014-06-02,2014,22,0.617062017850485
2014-06-09,2014,23,0.618800934048086
2014-06-16,2014,24,0.624886785572652
2014-06-23,2014,25,0.629593510569615
2014-06-30,2014,26,0.636385136524977
2014-07-07,2014,27,0.635268809640091
2014-07-14,2014,28,0.635227487754541
2014-07-21,2014,29,0.633398046359787
2014-07-28,2014,30,0.635634418585296
2014-08-04,2014,31,0.636701971079193
2014-08-11,2014,32,0.634788601019721
2014-08-18,2014,33,0.634435572841994
2014-08-25,2014,34,0.634137308533639
2014-09-01,2014,35,0.628005356583346
2014-09-08,2014,36,0.624139145953803
2014-09-15,2014,37,0.607196098008712
2014-09-22,2014,38,0.611787678990776
2014-09-29,2014,39,0.613771884160543
2014-10-06,2014,40,0.616788751644368
2014-10-13,2014,41,0.618292841608321
2014-10-20,2014,42,0.615933991451857
2014-10-27,2014,43,0.617847143986207
2014-11-03,2014,44,0.619685746200249
2014-11-10,2014,45,0.619311295388291
2014-11-17,2014,46,0.628248995265228
2014-11-24,2014,47,0.630419080596956
2014-12-01,2014,48,0.631559781283514
2014-12-08,2014,49,0.640377830230518
2014-12-15,2014,50,0.652351923590155
2014-12-22,2014,51,0.651828398777845
2014-12-29,2014,52,0.656308492292177
2015-01-05,2015,1,0.711199470170278
2015-01-12,2015,2,0.712472514158614
2015-01-19,2015,3,0.710831848866348
2015-01-26,2015,4,0.713728758209051
2015-02-02,2015,5,0.716759869452346
2015-02-09,2015,6,0.716280469762499
2015-02-16,2015,7,0.71751963317545
2015-02-23,2015,8,0.715822941861025
2015-03-02,2015,9,0.717602708938567
2015-03-09,2015,10,0.71670356353929
2015-03-16,2015,11,0.711963700929264
2015-03-23,2015,12,0.708437681940766
2015-03-30,2015,13,0.704133306417182
2015-04-06,2015,14,0.686606513546714
2015-04-13,2015,15,0.674400450642587
2015-04-20,2015,16,0.657814153104828
2015-04-27,2015,17,0.648256193233613
2015-05-04,2015,18,0.638984358056039
2015-05-11,2015,19,0.629729993941832
2015-05-18,2015,20,0.621996922381568
2015-05-25,2015,21,0.618380650851695
2015-06-01,2015,22,0.619717465742241
2015-06-08,2015,23,0.622286137030165
2015-06-15,2015,24,0.627830047751582
2015-06-22,2015,25,0.6329176504653
2015-06-29,2015,26,0.639846631350067
2015-07-06,2015,27,0.638327248369299
2015-07-13,2015,28,0.638098634062641
2015-07-20,2015,29,0.636270109527289
2015-07-27,2015,30,0.638421507008772
2015-08-03,2015,31,0.639593075929194
2015-08-10,2015,32,0.636393318217643
2015-08-17,2015,33,0.635785485239039
2015-08-24,2015,34,0.635203129588515
2015-08-31,2015,35,0.629988300454876
2015-09-07,2015,36,0.626046830265636
2015-09-14,2015,37,0.609109660827236
2015-09-21,2015,38,0.613698250681809
2015-09-28,2015,39,0.616406598590798
2015-10-05,2015,40,0.619957801818565
2015-10-12,2015,41,0.621573923973486
2015-10-19,2015,42,0.619396861575091
2015-10-26,2015,43,0.621364694148792
2015-11-02,2015,44,0.623187923281017
2015-11-09,2015,45,0.622713267918676
2015-11-16,2015,46,0.63165148881445
2015-11-23,2015,47,0.633776553819181
2015-11-30,2015,48,0.634282777665144
2015-12-07,2015,49,0.643053876123218
2015-12-14,2015,50,0.655487127983408
2015-12-21,2015,51,0.655053052912005
2015-12-28,2015,52,0.659230358158312
2016-01-04,2016,1,0.714319509544903
2016-01-11,2016,2,0.716096953365822
2016-01-18,2016,3,0.714327295401525
2016-01-25,2016,4,0.717171213831281
2016-02-01,2016,5,0.719324760889094
2016-02-08,2016,6,0.720111839201219
2016-02-15,2016,7,0.721374555576918
2016-02-22,2016,8,0.719115397814681
2016-02-29,2016,9,0.721153098611042
2016-03-07,2016,10,0.720150836606325
2016-03-14,2016,11,0.716341972709425
2016-03-21,2016,12,0.713186120140638
2016-03-28,2016,13,0.709234698008141
2016-04-04,2016,14,0.691034850982459
2016-04-11,2016,15,0.67972152010915
2016-04-18,2016,16,0.664134264934635
2016-04-25,2016,17,0.654895843965961
2016-05-02,2016,18,0.647063117805529
2016-05-09,2016,19,0.637688671388564
2016-05-16,2016,20,0.630014426999794
2016-05-23,2016,21,0.62673051758178
2016-05-30,2016,22,0.627745417418139
2016-06-06,2016,23,0.630603091085052
2016-06-13,2016,24,0.635525089775419
2016-06-20,2016,25,0.64054626934373
2016-06-27,2016,26,0.645256236054437
2016-07-04,2016,27,0.64531250162736
2016-07-11,2016,28,0.644655992519413
2016-07-18,2016,29,0.643139275859478
2016-07-25,2016,30,0.644842117011072
2016-08-01,2016,31,0.646420091657614
2016-08-08,2016,32,0.642976063816874
2016-08-15,2016,33,0.642684529879254
2016-08-22,2016,34,0.642175102066717
2016-08-29,2016,35,0.637503540750595
2016-09-05,2016,36,0.633390608731509
2016-09-12,2016,37,0.616932304039653
2016-09-19,2016,38,0.621255265845826
2016-09-26,2016,39,0.624289881905034
2016-10-03,2016,40,0.627811710894377
2016-10-10,2016,41,0.629783472808854
2016-10-17,2016,42,0.626856496966469
2016-10-24,2016,43,0.628803120517863
2016-10-31,2016,44,0.631109756784579
2016-11-07,2016,45,0.630285698203872
2016-11-14,2016,46,0.63926182747898
2016-11-21,2016,47,0.641416579061864
2016-11-28,2016,48,0.641999934845304
2016-12-05,2016,49,0.651171826597041
2016-12-12,2016,50,0.663688514907099
2016-12-19,2016,51,0.663899077531185
2016-12-26,2016,52,0.667841038824415
2017-01-02,2017,1,0.712822587714306
2017-01-09,2017,2,0.714944578954867
2017-01-16,2017,3,0.713170453018808
2017-01-23,2017,4,0.716320686719979
2017-01-30,2017,5,0.718305707724311
2017-02-06,2017,6,0.719596377883583
2017-02-13,2017,7,0.720613539606595
2017-02-20,2017,8,0.718437598749179
2017-02-27,2017,9,0.720250932360067
2017-03-06,2017,10,0.719163777744713
2017-03-13,2017,11,0.715291234406987
2017-03-20,2017,12,0.711786402505564
2017-03-27,2017,13,0.707314861627897
2017-04-03,2017,14,0.689138874392611
2017-04-10,2017,15,0.677765914928254
2017-04-17,2017,16,0.662882052408193
2017-04-24,2017,17,0.654027616434945
2017-05-01,2017,18,0.646686277816303
2017-05-08,2017,19,0.637886730686999
2017-05-15,2017,20,0.630924081436034
2017-05-22,2017,21,0.62792473262454
2017-05-29,2017,22,0.629108611949631
2017-06-05,2017,23,0.632143087375941
2017-06-12,2017,24,0.635560767375283
2017-06-19,2017,25,0.64154796205608
2017-06-26,2017,26,0.64576356248314
2017-07-03,2017,27,0.645150059839689
2017-07-10,2017,28,0.644618825023805
2017-07-17,2017,29,0.642957168164404
2017-07-24,2017,30,0.64477776405285
2017-07-31,2017,31,0.646234194737006
2017-08-07,2017,32,0.642577256870318
2017-08-14,2017,33,0.642300977475374
2017-08-21,2017,34,0.641346302715152
2017-08-28,2017,35,0.636792601551655
2017-09-04,2017,36,0.632109087024562
2017-09-11,2017,37,0.614751478957012
2017-09-18,2017,38,0.618764019153637
2017-09-25,2017,39,0.621456214342585
2017-10-02,2017,40,0.624486463540175
2017-10-09,2017,41,0.626165642020555
2017-10-16,2017,42,0.624167687062696
2017-10-23,2017,43,0.625890987643941
2017-10-30,2017,44,0.628908468272047
2017-11-06,2017,45,0.628460262786909
2017-11-13,2017,46,0.63763411814517
2017-11-20,2017,47,0.640084356497343
2017-11-27,2017,48,0.64021571771692
2017-12-04,2017,49,0.649754598357369
2017-12-11,2017,50,0.662015197941724
2017-12-18,2017,51,0.66183597090113
2017-12-25,2017,52,0.665615456916961
2018-01-01,2018,1,0.706283828126652
2018-01-08,2018,2,0.708469226292996
2018-01-15,2018,3,0.70671617683399
2018-01-22,2018,4,0.709784826931343
2018-01-29,2018,5,0.711646908126258
2018-02-05,2018,6,0.712319320296147
2018-02-12,2018,7,0.713322356355793
2018-02-19,2018,8,0.711855543997396
2018-02-26,2018,9,0.713432758680246
2018-03-05,2018,10,0.711825377609811
2018-03-12,2018,11,0.707452947319101
2018-03-19,2018,12,0.70383601077847
2018-03-26,2018,13,0.699209107025268
2018-04-02,2018,14,0.681963922762201
2018-04-09,2018,15,0.671210733286384
2018-04-16,2018,16,0.657669984549833
2018-04-23,2018,17,0.648095124791114
2018-04-30,2018,18,0.63996111387895
2018-05-07,2018,19,0.63095102980181
2018-05-14,2018,20,0.624102919269103
