"date","Year","week","eBird.DP.RF"
2010-11-08,2010,45,0.251943302133895
2010-11-15,2010,46,0.256421743218669
2010-11-22,2010,47,0.258441209522018
2010-11-29,2010,48,0.262987150632022
2010-12-06,2010,49,0.266582474437428
2010-12-13,2010,50,0.270647969000917
2010-12-20,2010,51,0.271934565378017
2010-12-27,2010,52,0.273512427089886
2011-01-03,2011,1,0.387067989743741
2011-01-10,2011,2,0.389372034828969
2011-01-17,2011,3,0.388613179678678
2011-01-24,2011,4,0.38879189086314
2011-01-31,2011,5,0.390125158250611
2011-02-07,2011,6,0.389709563103072
2011-02-14,2011,7,0.38465725910315
2011-02-21,2011,8,0.375436586964751
2011-02-28,2011,9,0.367369347556778
2011-03-07,2011,10,0.341544598518002
2011-03-14,2011,11,0.311690349022726
2011-03-21,2011,12,0.27608911657218
2011-03-28,2011,13,0.260786130495188
2011-04-04,2011,14,0.253187134751498
2011-04-11,2011,15,0.241373003559269
2011-04-18,2011,16,0.235456733797603
2011-04-25,2011,17,0.227265448539268
2011-05-02,2011,18,0.220368086574215
2011-05-09,2011,19,0.212738165848325
2011-05-16,2011,20,0.212587133049119
2011-05-23,2011,21,0.211263038977706
2011-05-30,2011,22,0.212156871372597
2011-06-06,2011,23,0.212789840621297
2011-06-13,2011,24,0.213259405646973
2011-06-20,2011,25,0.215822812227193
2011-06-27,2011,26,0.21828450173618
2011-07-04,2011,27,0.219103616061971
2011-07-11,2011,28,0.218955902049197
2011-07-18,2011,29,0.218693217592711
2011-07-25,2011,30,0.220993764344993
2011-08-01,2011,31,0.224298574112109
2011-08-08,2011,32,0.226450976089984
2011-08-15,2011,33,0.229624802978962
2011-08-22,2011,34,0.232559867712419
2011-08-29,2011,35,0.234318658176207
2011-09-05,2011,36,0.236691928327887
2011-09-12,2011,37,0.238003866319696
2011-09-19,2011,38,0.24017768020295
2011-09-26,2011,39,0.243832924051182
2011-10-03,2011,40,0.245357834137941
2011-10-10,2011,41,0.245132828297764
2011-10-17,2011,42,0.247511950478838
2011-10-24,2011,43,0.252181440013941
2011-10-31,2011,44,0.261095014528265
2011-11-07,2011,45,0.268838604506289
2011-11-14,2011,46,0.273148586482334
2011-11-21,2011,47,0.2752822361952
2011-11-28,2011,48,0.27962854917772
2011-12-05,2011,49,0.28277987159007
2011-12-12,2011,50,0.286736035178896
2011-12-19,2011,51,0.287153350729011
2011-12-26,2011,52,0.288231288276265
2012-01-02,2012,1,0.39326463984642
2012-01-09,2012,2,0.396159846554103
2012-01-16,2012,3,0.395749146621668
2012-01-23,2012,4,0.396327744599588
2012-01-30,2012,5,0.397452257012544
2012-02-06,2012,6,0.396599960699354
2012-02-13,2012,7,0.391562022965
2012-02-20,2012,8,0.381426965793356
2012-02-27,2012,9,0.373565347001469
2012-03-05,2012,10,0.348127084398998
2012-03-12,2012,11,0.318534085659452
2012-03-19,2012,12,0.28259314159692
2012-03-26,2012,13,0.266925613766664
2012-04-02,2012,14,0.259046613219033
2012-04-09,2012,15,0.24705217285026
2012-04-16,2012,16,0.240318388898697
2012-04-23,2012,17,0.231941581599277
2012-04-30,2012,18,0.224606679750181
2012-05-07,2012,19,0.217380679918299
2012-05-14,2012,20,0.217262251406527
2012-05-21,2012,21,0.215773522995114
2012-05-28,2012,22,0.216475272034107
2012-06-04,2012,23,0.217063611887957
2012-06-11,2012,24,0.217757101175682
2012-06-18,2012,25,0.220347898777487
2012-06-25,2012,26,0.222917360758522
2012-07-02,2012,27,0.224053723552198
2012-07-09,2012,28,0.224228597025528
2012-07-16,2012,29,0.223748057919572
2012-07-23,2012,30,0.226181204436744
2012-07-30,2012,31,0.229252894353548
2012-08-06,2012,32,0.232113995131167
2012-08-13,2012,33,0.235227779543736
2012-08-20,2012,34,0.238812358028826
2012-08-27,2012,35,0.241015485468447
2012-09-03,2012,36,0.243870572715159
2012-09-10,2012,37,0.24500157462119
2012-09-17,2012,38,0.246891975237791
2012-09-24,2012,39,0.251650371928993
2012-10-01,2012,40,0.253275462586682
2012-10-08,2012,41,0.25305611117437
2012-10-15,2012,42,0.255965247604208
2012-10-22,2012,43,0.260814455940198
2012-10-29,2012,44,0.268528793355354
2012-11-05,2012,45,0.275966260204938
2012-11-12,2012,46,0.280751385648834
2012-11-19,2012,47,0.282031524723857
2012-11-26,2012,48,0.286381445575044
2012-12-03,2012,49,0.290357325594996
2012-12-10,2012,50,0.293940324507536
2012-12-17,2012,51,0.294333476541187
2012-12-24,2012,52,0.295688685052775
2012-12-31,2012,53,0.293752899982067
2013-01-07,2013,1,0.39659928546159
2013-01-14,2013,2,0.400339140257038
2013-01-21,2013,3,0.400497757918548
2013-01-28,2013,4,0.401012038110782
2013-02-04,2013,5,0.402027106672761
2013-02-11,2013,6,0.401055196890992
2013-02-18,2013,7,0.395871293743269
2013-02-25,2013,8,0.38552588043976
2013-03-04,2013,9,0.377905637145486
2013-03-11,2013,10,0.353257563645403
2013-03-18,2013,11,0.325706163824902
2013-03-25,2013,12,0.291018154068204
2013-04-01,2013,13,0.275656302945833
2013-04-08,2013,14,0.267632075288014
2013-04-15,2013,15,0.255295588198858
2013-04-22,2013,16,0.247964330515506
2013-04-29,2013,17,0.238872723651535
2013-05-06,2013,18,0.231171424583476
2013-05-13,2013,19,0.22389942120364
2013-05-20,2013,20,0.224421819909427
2013-05-27,2013,21,0.223475701143411
2013-06-03,2013,22,0.223917411676853
2013-06-10,2013,23,0.224549309580791
2013-06-17,2013,24,0.225677870864882
2013-06-24,2013,25,0.228932219875428
2013-07-01,2013,26,0.231660039458891
2013-07-08,2013,27,0.233229068791484
2013-07-15,2013,28,0.233631449883874
2013-07-22,2013,29,0.233726277887698
2013-07-29,2013,30,0.236128691039138
2013-08-05,2013,31,0.239291583786686
2013-08-12,2013,32,0.241483714728867
2013-08-19,2013,33,0.244335531098252
2013-08-26,2013,34,0.248391681120329
2013-09-02,2013,35,0.251166435789994
2013-09-09,2013,36,0.254061652657349
2013-09-16,2013,37,0.255267725323124
2013-09-23,2013,38,0.257507412766236
2013-09-30,2013,39,0.262750945502544
2013-10-07,2013,40,0.264362369993216
2013-10-14,2013,41,0.264079890809306
2013-10-21,2013,42,0.26646684583741
2013-10-28,2013,43,0.27114935635589
2013-11-04,2013,44,0.279166914225337
2013-11-11,2013,45,0.285378577554281
2013-11-18,2013,46,0.289963580662183
2013-11-25,2013,47,0.291151839726199
2013-12-02,2013,48,0.295614461494288
2013-12-09,2013,49,0.299114117819617
2013-12-16,2013,50,0.302819248260093
2013-12-23,2013,51,0.303427330933104
2013-12-30,2013,52,0.304839695865377
2014-01-06,2014,1,0.402085527590634
2014-01-13,2014,2,0.406514161492477
2014-01-20,2014,3,0.406700244562729
2014-01-27,2014,4,0.407096192365811
2014-02-03,2014,5,0.408160625615147
2014-02-10,2014,6,0.407472094733867
2014-02-17,2014,7,0.402379651664287
2014-02-24,2014,8,0.39182769311526
2014-03-03,2014,9,0.383820669825931
2014-03-10,2014,10,0.360329644398733
2014-03-17,2014,11,0.332903566961134
2014-03-24,2014,12,0.297328219028493
2014-03-31,2014,13,0.281785614779189
2014-04-07,2014,14,0.273610993749926
2014-04-14,2014,15,0.261988111940047
2014-04-21,2014,16,0.254469728746681
2014-04-28,2014,17,0.245658248303254
2014-05-05,2014,18,0.237526189622272
2014-05-12,2014,19,0.229877327351587
2014-05-19,2014,20,0.230523322666215
2014-05-26,2014,21,0.229232083681022
2014-06-02,2014,22,0.229746458977317
2014-06-09,2014,23,0.23037262874917
2014-06-16,2014,24,0.232056136856906
2014-06-23,2014,25,0.235474162592707
2014-06-30,2014,26,0.238556768717908
2014-07-07,2014,27,0.240378694227454
2014-07-14,2014,28,0.240742715780301
2014-07-21,2014,29,0.241043830699205
2014-07-28,2014,30,0.243429599389241
2014-08-04,2014,31,0.246648560424345
2014-08-11,2014,32,0.249031929463618
2014-08-18,2014,33,0.252460925827497
2014-08-25,2014,34,0.256332938533599
2014-09-01,2014,35,0.25902455066576
2014-09-08,2014,36,0.262685092582242
2014-09-15,2014,37,0.264041479009117
2014-09-22,2014,38,0.266400173583907
2014-09-29,2014,39,0.271676122184348
2014-10-06,2014,40,0.273843698151121
2014-10-13,2014,41,0.27460881400558
2014-10-20,2014,42,0.276905732666402
2014-10-27,2014,43,0.281211794367379
2014-11-03,2014,44,0.288677473030181
2014-11-10,2014,45,0.294773464805721
2014-11-17,2014,46,0.300044055928719
2014-11-24,2014,47,0.301695605894616
2014-12-01,2014,48,0.306184428610833
2014-12-08,2014,49,0.309425778345023
2014-12-15,2014,50,0.312234587147875
2014-12-22,2014,51,0.313255820852924
2014-12-29,2014,52,0.315141010522468
2015-01-05,2015,1,0.410510441148143
2015-01-12,2015,2,0.414933389644144
2015-01-19,2015,3,0.415692457017237
2015-01-26,2015,4,0.416910434072816
2015-02-02,2015,5,0.417690177265194
2015-02-09,2015,6,0.417021273349785
2015-02-16,2015,7,0.411613760732151
2015-02-23,2015,8,0.400556455521567
2015-03-02,2015,9,0.393012151466907
2015-03-09,2015,10,0.368154232246602
2015-03-16,2015,11,0.341273406329431
2015-03-23,2015,12,0.305969576671279
2015-03-30,2015,13,0.289372212324897
2015-04-06,2015,14,0.280979140336427
2015-04-13,2015,15,0.268819780359391
2015-04-20,2015,16,0.260607126345148
2015-04-27,2015,17,0.250908910319851
2015-05-04,2015,18,0.242474049244552
2015-05-11,2015,19,0.235232955060072
2015-05-18,2015,20,0.235517718434176
2015-05-25,2015,21,0.233865376493708
2015-06-01,2015,22,0.234432560257134
2015-06-08,2015,23,0.235376720707155
2015-06-15,2015,24,0.237026919289392
2015-06-22,2015,25,0.240776291963936
2015-06-29,2015,26,0.243803903393925
2015-07-06,2015,27,0.245292493899186
2015-07-13,2015,28,0.245512510212175
2015-07-20,2015,29,0.245886609599448
2015-07-27,2015,30,0.248070128964258
2015-08-03,2015,31,0.25165004130676
2015-08-10,2015,32,0.25407309316069
2015-08-17,2015,33,0.2573437957663
2015-08-24,2015,34,0.261287893544941
2015-08-31,2015,35,0.263672389547437
2015-09-07,2015,36,0.267771391539562
2015-09-14,2015,37,0.269416260925714
2015-09-21,2015,38,0.271780270750015
2015-09-28,2015,39,0.276991039302992
2015-10-05,2015,40,0.279267108208684
2015-10-12,2015,41,0.280265159935568
2015-10-19,2015,42,0.282561755903758
2015-10-26,2015,43,0.2865572784018
2015-11-02,2015,44,0.291925377088359
2015-11-09,2015,45,0.298990513487874
2015-11-16,2015,46,0.305162729776999
2015-11-23,2015,47,0.306600756129364
2015-11-30,2015,48,0.311496105435209
2015-12-07,2015,49,0.31456234465334
2015-12-14,2015,50,0.317435500235442
2015-12-21,2015,51,0.318640642590354
2015-12-28,2015,52,0.320162716714258
2016-01-04,2016,1,0.412408992658016
2016-01-11,2016,2,0.416878809014233
2016-01-18,2016,3,0.418132748319035
2016-01-25,2016,4,0.419459258108828
2016-02-01,2016,5,0.420384165035385
2016-02-08,2016,6,0.41970632878404
2016-02-15,2016,7,0.413940185552012
2016-02-22,2016,8,0.402710508192639
2016-02-29,2016,9,0.394589028261032
2016-03-07,2016,10,0.370298664393029
2016-03-14,2016,11,0.343278772979036
2016-03-21,2016,12,0.3100746760889
2016-03-28,2016,13,0.292677921353424
2016-04-04,2016,14,0.28385565905011
2016-04-11,2016,15,0.27178428915172
2016-04-18,2016,16,0.263590154298361
2016-04-25,2016,17,0.254240065781944
2016-05-02,2016,18,0.24571702284374
2016-05-09,2016,19,0.237986532198491
2016-05-16,2016,20,0.238434669153906
2016-05-23,2016,21,0.236744748341651
2016-05-30,2016,22,0.237130398037334
2016-06-06,2016,23,0.238239426610469
2016-06-13,2016,24,0.240018671803927
2016-06-20,2016,25,0.244011959790931
2016-06-27,2016,26,0.246650795903913
2016-07-04,2016,27,0.247814668096405
2016-07-11,2016,28,0.247946095699813
2016-07-18,2016,29,0.248122761623285
2016-07-25,2016,30,0.249785244299715
2016-08-01,2016,31,0.253259240082183
2016-08-08,2016,32,0.255557322043816
2016-08-15,2016,33,0.258319111811186
2016-08-22,2016,34,0.262265048707484
2016-08-29,2016,35,0.26410641053358
2016-09-05,2016,36,0.267826959620528
2016-09-12,2016,37,0.269548662754496
2016-09-19,2016,38,0.271214631462568
2016-09-26,2016,39,0.275927853662091
2016-10-03,2016,40,0.278212479860609
2016-10-10,2016,41,0.278865523346424
2016-10-17,2016,42,0.281239970465903
2016-10-24,2016,43,0.285534405710686
2016-10-31,2016,44,0.290576691663465
2016-11-07,2016,45,0.297512903733616
2016-11-14,2016,46,0.303300898804211
2016-11-21,2016,47,0.305047486764239
2016-11-28,2016,48,0.310123986017509
2016-12-05,2016,49,0.313491306249814
2016-12-12,2016,50,0.316722136705303
2016-12-19,2016,51,0.317872741236314
2016-12-26,2016,52,0.318700119218791
2017-01-02,2017,1,0.412005075344501
2017-01-09,2017,2,0.416187461656511
2017-01-16,2017,3,0.416811641192942
2017-01-23,2017,4,0.417924994567528
2017-01-30,2017,5,0.418978187516551
2017-02-06,2017,6,0.418345545730204
2017-02-13,2017,7,0.412797899124153
2017-02-20,2017,8,0.401253570521583
2017-02-27,2017,9,0.393098275740206
2017-03-06,2017,10,0.369629754518688
2017-03-13,2017,11,0.344483229984688
2017-03-20,2017,12,0.311047891851062
2017-03-27,2017,13,0.293574388978177
2017-04-03,2017,14,0.284829009648087
2017-04-10,2017,15,0.272861597394127
2017-04-17,2017,16,0.26462095805195
2017-04-24,2017,17,0.254829578005911
2017-05-01,2017,18,0.246430409456261
2017-05-08,2017,19,0.238394147815948
2017-05-15,2017,20,0.238760371549605
2017-05-22,2017,21,0.237097574835648
2017-05-29,2017,22,0.237310374510625
2017-06-05,2017,23,0.238473944172675
2017-06-12,2017,24,0.240416070726383
2017-06-19,2017,25,0.243844417086188
2017-06-26,2017,26,0.246343340733368
2017-07-03,2017,27,0.246944804256896
2017-07-10,2017,28,0.247748148336444
2017-07-17,2017,29,0.248011716490656
2017-07-24,2017,30,0.249706718788335
2017-07-31,2017,31,0.253045260051344
2017-08-07,2017,32,0.255454623601592
2017-08-14,2017,33,0.25843667053828
2017-08-21,2017,34,0.262582301715874
2017-08-28,2017,35,0.264557514994171
2017-09-04,2017,36,0.267681660301315
2017-09-11,2017,37,0.269302588622034
2017-09-18,2017,38,0.270958099950614
2017-09-25,2017,39,0.275537129916286
2017-10-02,2017,40,0.277607924695851
2017-10-09,2017,41,0.278463626861638
2017-10-16,2017,42,0.280790074919045
2017-10-23,2017,43,0.285208381284889
2017-10-30,2017,44,0.291042200799777
2017-11-06,2017,45,0.297837926168425
2017-11-13,2017,46,0.303344723853664
2017-11-20,2017,47,0.305123634425168
2017-11-27,2017,48,0.31035482174443
2017-12-04,2017,49,0.313806119931627
2017-12-11,2017,50,0.316752871363034
2017-12-18,2017,51,0.317721669874105
2017-12-25,2017,52,0.318249507026502
2018-01-01,2018,1,0.404236154523902
2018-01-08,2018,2,0.408290268224425
2018-01-15,2018,3,0.408946127445711
2018-01-22,2018,4,0.409494162589761
2018-01-29,2018,5,0.410693076691391
2018-02-05,2018,6,0.409998448144483
2018-02-12,2018,7,0.404786272753003
2018-02-19,2018,8,0.394460779874502
2018-02-26,2018,9,0.387245608742913
2018-03-05,2018,10,0.363920454587641
2018-03-12,2018,11,0.33950638708146
2018-03-19,2018,12,0.307359364827898
2018-03-26,2018,13,0.29077779751198
2018-04-02,2018,14,0.28204983795825
2018-04-09,2018,15,0.270716560960801
2018-04-16,2018,16,0.262864597693216
2018-04-23,2018,17,0.253805085935755
2018-04-30,2018,18,0.245489448483242
2018-05-07,2018,19,0.237918917576705
2018-05-14,2018,20,0.238466245467348
