"date","Year","week","eBird.DP.RF"
2012-01-02,2012,1,0.00422541501873657
2012-01-09,2012,2,0.00422541501873657
2012-01-16,2012,3,0.00422541501873657
2012-01-23,2012,4,0.00422541501873657
2012-01-30,2012,5,0.00422541501873657
2012-02-06,2012,6,0.00422541501873657
2012-02-13,2012,7,0.0042338097859111
2012-02-20,2012,8,0.00427695295578869
2012-02-27,2012,9,0.00435890150208811
2012-03-05,2012,10,0.00443346627907881
2012-03-12,2012,11,0.00625365694801598
2012-03-19,2012,12,0.0369529417606403
2012-03-26,2012,13,0.0691845132891484
2012-04-02,2012,14,0.0942070006742378
2012-04-09,2012,15,0.0982996756556207
2012-04-16,2012,16,0.0986741194531471
2012-04-23,2012,17,0.0960649421467247
2012-04-30,2012,18,0.0945273291590071
2012-05-07,2012,19,0.0897625929259282
2012-05-14,2012,20,0.0886711498876506
2012-05-21,2012,21,0.0877304625093326
2012-05-28,2012,22,0.0875710703524261
2012-06-04,2012,23,0.0876875703845006
2012-06-11,2012,24,0.0876721597301766
2012-06-18,2012,25,0.0882133034413619
2012-06-25,2012,26,0.0883142521392861
2012-07-02,2012,27,0.088863436144933
2012-07-09,2012,28,0.0903573219184457
2012-07-16,2012,29,0.0906758148073537
2012-07-23,2012,30,0.0927753721289747
2012-07-30,2012,31,0.0932110716306683
2012-08-06,2012,32,0.0934834770611668
2012-08-13,2012,33,0.095077390608907
2012-08-20,2012,34,0.098253668740843
2012-08-27,2012,35,0.0995805962625992
2012-09-03,2012,36,0.10072884766649
2012-09-10,2012,37,0.0980518580492777
2012-09-17,2012,38,0.0957954666920898
2012-09-24,2012,39,0.0929886855437104
2012-10-01,2012,40,0.0856059592218439
2012-10-08,2012,41,0.0783258063395247
2012-10-15,2012,42,0.0613733013272262
2012-10-22,2012,43,0.0490701181695289
2012-10-29,2012,44,0.042075475598157
2012-11-05,2012,45,0.0377426653535395
2012-11-12,2012,46,0.0257060010583437
2012-11-19,2012,47,0.0243974092523642
2012-11-26,2012,48,0.0208294314589516
2012-12-03,2012,49,0.0202265651400747
2012-12-10,2012,50,0.020110030989978
2012-12-17,2012,51,0.0200886700418881
2012-12-24,2012,52,0.0201453978996608
2012-12-31,2012,53,0.0204829272307028
2013-01-07,2013,1,0.00459911584367534
2013-01-14,2013,2,0.00459911584367534
2013-01-21,2013,3,0.00459911584367534
2013-01-28,2013,4,0.00459911584367534
2013-02-04,2013,5,0.00459911584367534
2013-02-11,2013,6,0.00459911584367534
2013-02-18,2013,7,0.00460593783767493
2013-02-25,2013,8,0.00465486894946911
2013-03-04,2013,9,0.00480662466752072
2013-03-11,2013,10,0.00488934171217964
2013-03-18,2013,11,0.00674911929567394
2013-03-25,2013,12,0.039284762028978
2013-04-01,2013,13,0.0760935073800541
2013-04-08,2013,14,0.103255859907296
2013-04-15,2013,15,0.108927283336161
2013-04-22,2013,16,0.108767092207116
2013-04-29,2013,17,0.10550074766996
2013-05-06,2013,18,0.103867205066857
2013-05-13,2013,19,0.0981481247472588
2013-05-20,2013,20,0.0961844969201243
2013-05-27,2013,21,0.0951489220105997
2013-06-03,2013,22,0.0949865894131213
2013-06-10,2013,23,0.0952502102452926
2013-06-17,2013,24,0.0952603416112714
2013-06-24,2013,25,0.0959173196288757
2013-07-01,2013,26,0.0958884384323482
2013-07-08,2013,27,0.0962913680442283
2013-07-15,2013,28,0.0974643641308725
2013-07-22,2013,29,0.0976334680853442
2013-07-29,2013,30,0.099385773482999
2013-08-05,2013,31,0.099713641153362
2013-08-12,2013,32,0.0999918449865334
2013-08-19,2013,33,0.101503730784009
2013-08-26,2013,34,0.104371937992054
2013-09-02,2013,35,0.105520767717287
2013-09-09,2013,36,0.106669957671341
2013-09-16,2013,37,0.103164821170491
2013-09-23,2013,38,0.100434781781482
2013-09-30,2013,39,0.0967853483662885
2013-10-07,2013,40,0.0885292212273204
2013-10-14,2013,41,0.0801028725923384
2013-10-21,2013,42,0.061249168782262
2013-10-28,2013,43,0.0482222978181855
2013-11-04,2013,44,0.0410552436776503
2013-11-11,2013,45,0.0366129007944458
2013-11-18,2013,46,0.0253584376894254
2013-11-25,2013,47,0.0241956695475315
2013-12-02,2013,48,0.0208996047764413
2013-12-09,2013,49,0.0202866103229715
2013-12-16,2013,50,0.0202123848366291
2013-12-23,2013,51,0.0201922765613772
2013-12-30,2013,52,0.0202527788805423
2014-01-06,2014,1,0.00451180885094541
2014-01-13,2014,2,0.00451180885094541
2014-01-20,2014,3,0.00451180885094541
2014-01-27,2014,4,0.00451180885094541
2014-02-03,2014,5,0.00451180885094541
2014-02-10,2014,6,0.00451180885094541
2014-02-17,2014,7,0.00451859212050787
2014-02-24,2014,8,0.00456750543866973
2014-03-03,2014,9,0.00469200507693818
2014-03-10,2014,10,0.00477406254038079
2014-03-17,2014,11,0.00665590243509362
2014-03-24,2014,12,0.0394375748679351
2014-03-31,2014,13,0.0782360889853086
2014-04-07,2014,14,0.109879601778159
2014-04-14,2014,15,0.11640732856279
2014-04-21,2014,16,0.116361397943285
2014-04-28,2014,17,0.112579966846084
2014-05-05,2014,18,0.110605646497037
2014-05-12,2014,19,0.10433238224491
2014-05-19,2014,20,0.102306688429706
2014-05-26,2014,21,0.101031539136537
2014-06-02,2014,22,0.100922960902123
2014-06-09,2014,23,0.101138317372953
2014-06-16,2014,24,0.101237956042732
2014-06-23,2014,25,0.102101596823403
2014-06-30,2014,26,0.102099555343289
2014-07-07,2014,27,0.102621386881523
2014-07-14,2014,28,0.103781990505616
2014-07-21,2014,29,0.104266031867364
2014-07-28,2014,30,0.105599596807964
2014-08-04,2014,31,0.105572176879696
2014-08-11,2014,32,0.105984813664468
2014-08-18,2014,33,0.107723291008532
2014-08-25,2014,34,0.110737653674034
2014-09-01,2014,35,0.111778301725073
2014-09-08,2014,36,0.112886983697874
2014-09-15,2014,37,0.108928743955045
2014-09-22,2014,38,0.105535583356253
2014-09-29,2014,39,0.101858365396083
2014-10-06,2014,40,0.092406879155144
2014-10-13,2014,41,0.0836653480568954
2014-10-20,2014,42,0.0629678935626165
2014-10-27,2014,43,0.0494562564250252
2014-11-03,2014,44,0.0419221472286457
2014-11-10,2014,45,0.0367616772555047
2014-11-17,2014,46,0.0256149701064778
2014-11-24,2014,47,0.0244685443520058
2014-12-01,2014,48,0.0212480169583647
2014-12-08,2014,49,0.0206233649682665
2014-12-15,2014,50,0.0205720893076255
2014-12-22,2014,51,0.0205521023544901
2014-12-29,2014,52,0.0206119854120587
2015-01-05,2015,1,0.00452198898516337
2015-01-12,2015,2,0.00452198898516337
2015-01-19,2015,3,0.00452198898516337
2015-01-26,2015,4,0.00452198898516337
2015-02-02,2015,5,0.00452198898516337
2015-02-09,2015,6,0.00452198898516337
2015-02-16,2015,7,0.00452892122716245
2015-02-23,2015,8,0.00458203989181329
2015-03-02,2015,9,0.00470307743441651
2015-03-09,2015,10,0.00478423635315865
2015-03-16,2015,11,0.00662104871782739
2015-03-23,2015,12,0.0392702911775197
2015-03-30,2015,13,0.0787300911971531
2015-04-06,2015,14,0.111613104982889
2015-04-13,2015,15,0.118238756765965
2015-04-20,2015,16,0.118462315645131
2015-04-27,2015,17,0.1146920968017
2015-05-04,2015,18,0.112685752285985
2015-05-11,2015,19,0.10664676741837
2015-05-18,2015,20,0.104642195496533
2015-05-25,2015,21,0.10339391605204
2015-06-01,2015,22,0.103229626900873
2015-06-08,2015,23,0.103409630908903
2015-06-15,2015,24,0.103420281068661
2015-06-22,2015,25,0.104217215174319
2015-06-29,2015,26,0.104241761937704
2015-07-06,2015,27,0.104784029780343
2015-07-13,2015,28,0.105415691914047
2015-07-20,2015,29,0.106252971541912
2015-07-27,2015,30,0.1076412689048
2015-08-03,2015,31,0.107649641814251
2015-08-10,2015,32,0.10814123565276
2015-08-17,2015,33,0.110093106497062
2015-08-24,2015,34,0.11326521388083
2015-08-31,2015,35,0.114487009083236
2015-09-07,2015,36,0.115424491204689
2015-09-14,2015,37,0.111247162485226
2015-09-21,2015,38,0.10780985985246
2015-09-28,2015,39,0.103896311150895
2015-10-05,2015,40,0.0940554046224635
2015-10-12,2015,41,0.084588341520616
2015-10-19,2015,42,0.0631231716981698
2015-10-26,2015,43,0.0490999209766756
2015-11-02,2015,44,0.0417044717882755
2015-11-09,2015,45,0.0364858162805655
2015-11-16,2015,46,0.0255575341729449
2015-11-23,2015,47,0.0243986449653835
2015-11-30,2015,48,0.0211584513464742
2015-12-07,2015,49,0.020517589143597
2015-12-14,2015,50,0.020466300800412
2015-12-21,2015,51,0.0204463896007697
2015-12-28,2015,52,0.0205070749677428
2016-01-04,2016,1,0.00448057893438699
2016-01-11,2016,2,0.00448057893438699
2016-01-18,2016,3,0.00448057893438699
2016-01-25,2016,4,0.00448057893438699
2016-02-01,2016,5,0.00448057893438699
2016-02-08,2016,6,0.00448057893438699
2016-02-15,2016,7,0.00448671835933455
2016-02-22,2016,8,0.00454349618856562
2016-02-29,2016,9,0.00465698289070332
2016-03-07,2016,10,0.00472860631850192
2016-03-14,2016,11,0.00660032567714976
2016-03-21,2016,12,0.0396240905243975
2016-03-28,2016,13,0.0799730910872496
2016-04-04,2016,14,0.116697312967942
2016-04-11,2016,15,0.124195436385253
2016-04-18,2016,16,0.124852893795124
2016-04-25,2016,17,0.121473096423464
2016-05-02,2016,18,0.119617482740916
2016-05-09,2016,19,0.113122995984345
2016-05-16,2016,20,0.110789021398451
2016-05-23,2016,21,0.109451696047658
2016-05-30,2016,22,0.109458518927272
2016-06-06,2016,23,0.109598864293026
2016-06-13,2016,24,0.109779186317261
2016-06-20,2016,25,0.110749769836536
2016-06-27,2016,26,0.111095898228092
2016-07-04,2016,27,0.111987214225417
2016-07-11,2016,28,0.112875294103445
2016-07-18,2016,29,0.114139844685679
2016-07-25,2016,30,0.115280622326204
2016-08-01,2016,31,0.115618238997006
2016-08-08,2016,32,0.116117464932112
2016-08-15,2016,33,0.118333098361508
2016-08-22,2016,34,0.121585241315846
2016-08-29,2016,35,0.122907742010125
2016-09-05,2016,36,0.123832497875959
2016-09-12,2016,37,0.119654574447351
2016-09-19,2016,38,0.115709372004402
2016-09-26,2016,39,0.111643520760989
2016-10-03,2016,40,0.10061330826505
2016-10-10,2016,41,0.08999077886752
2016-10-17,2016,42,0.0672941997814042
2016-10-24,2016,43,0.0517377521280489
2016-10-31,2016,44,0.0435911006349764
2016-11-07,2016,45,0.0380259155918739
2016-11-14,2016,46,0.0270213419890919
2016-11-21,2016,47,0.0257938449368505
2016-11-28,2016,48,0.0224719219471046
2016-12-05,2016,49,0.0218373987476598
2016-12-12,2016,50,0.0217824882298356
2016-12-19,2016,51,0.021764295977311
2016-12-26,2016,52,0.0218525184298676
2017-01-02,2017,1,0.00452789363854405
2017-01-09,2017,2,0.00452789363854405
2017-01-16,2017,3,0.00452789363854405
2017-01-23,2017,4,0.00452789363854405
2017-01-30,2017,5,0.00452789363854405
2017-02-06,2017,6,0.00452789363854405
2017-02-13,2017,7,0.00453400949837365
2017-02-20,2017,8,0.00458842387193222
2017-02-27,2017,9,0.00471378645656084
2017-03-06,2017,10,0.00480753099390811
2017-03-13,2017,11,0.00667004930788324
2017-03-20,2017,12,0.0396659525135287
2017-03-27,2017,13,0.0807818250171053
2017-04-03,2017,14,0.118465505078978
2017-04-10,2017,15,0.126286279035001
2017-04-17,2017,16,0.126899618568853
2017-04-24,2017,17,0.123661687169806
2017-05-01,2017,18,0.121507664334491
2017-05-08,2017,19,0.114781066479806
2017-05-15,2017,20,0.112502607914237
2017-05-22,2017,21,0.111082170870868
2017-05-29,2017,22,0.111179879670885
2017-06-05,2017,23,0.111272284458375
2017-06-12,2017,24,0.111452928581644
2017-06-19,2017,25,0.112326004762919
2017-06-26,2017,26,0.112579115795991
2017-07-03,2017,27,0.113439889421457
2017-07-10,2017,28,0.114332838685401
2017-07-17,2017,29,0.115632721864632
2017-07-24,2017,30,0.116500020710829
2017-07-31,2017,31,0.11682883564098
2017-08-07,2017,32,0.117429674280585
2017-08-14,2017,33,0.119739875949485
2017-08-21,2017,34,0.122721872355092
2017-08-28,2017,35,0.123949385996176
2017-09-04,2017,36,0.12480133324151
2017-09-11,2017,37,0.120671341307526
2017-09-18,2017,38,0.116485442418003
2017-09-25,2017,39,0.112155295527586
2017-10-02,2017,40,0.100843048630393
2017-10-09,2017,41,0.0900035748601368
2017-10-16,2017,42,0.0680028720887569
2017-10-23,2017,43,0.0523402043293667
2017-10-30,2017,44,0.0440241815533867
2017-11-06,2017,45,0.0384355251350978
2017-11-13,2017,46,0.0273161342273839
